x,y,z
0.33011849218335865,0.3477725416201299,0.32210896619651097
0.33050504702879013,0.3375607178636118,0.331934235107598
0.3604951139646175,0.32584458146426054,0.31366030457112193
0.3656255479196343,0.32420542454716256,0.3101690275332028
0.32100469995016134,0.3463555905754038,0.33263970947443494
0.35160818603094435,0.3277103158279061,0.3206814981411497
0.3325996498728499,0.3412750169513409,0.3261253331758094
0.36511524412206164,0.32413154871568234,0.31075320716225585
0.3422029461596992,0.3362027754803448,0.32159427835995597
0.3386168555348013,0.3330374364106311,0.32834570805456736
0.34218230534700567,0.33334340136208895,0.32447429329090544
0.3463197859342189,0.3402746639001593,0.31340555016562166
0.35412909854706875,0.3264417007214267,0.31942920073150455
0.33457735297137553,0.3378027529132849,0.3276198941153395
0.3490927768839196,0.33125120467442454,0.3196560184416555
0.34246238984358796,0.33547697863518783,0.3220606315212239
0.3381327683256109,0.3313466640674518,0.3305205676069374
0.34189873979495333,0.33079862471298743,0.32730263549205924
0.3638513522044333,0.32522252390170886,0.3109261238938579
0.35926609566864404,0.32612860018840306,0.3146053041429529
0.3461097954411971,0.3328546579264543,0.3210355466323488
0.33190686196473596,0.33918265210753,0.3289104859277343
0.32797656817235654,0.3457972263003803,0.326226205527263
0.3262441128805388,0.34113069392023265,0.3326251931992285
0.3456566398265568,0.33180484386920395,0.32253851630423924
0.33366606201180216,0.3395202762293321,0.32681366175886595
0.3474508819112663,0.341360576104949,0.31118854198378476
0.3290468989567945,0.33964830748427777,0.3313047935589275
0.3516813560097272,0.33159781473306604,0.3167208292572068
0.3475845899049623,0.3283639684067747,0.3240514416882629
0.3425789899362196,0.3337947736363407,0.32362623642743976
0.35136339196051825,0.3268181480587372,0.32181845998074454
0.3348357651984171,0.34207867028838224,0.3230855645132005
0.3581154743182919,0.325298542509174,0.31658598317253434
0.34697061087201053,0.3327347223885159,0.32029466673947327
0.36926451561451085,0.32447291288701263,0.3062625714984766
0.3568822508109105,0.32736675438691965,0.31575099480217
0.37695464482360946,0.32518593519260297,0.29785941998378723
0.3200631125184645,0.34712425541859976,0.33281263206293593
0.32345192314719806,0.344794863725594,0.3317532131272082
0.36133876783658025,0.3311655606516039,0.3074956715118159
0.36328665562652374,0.3273208328723582,0.3093925115011181
0.33946792374740314,0.33384158625651095,0.32669048999608574
0.3223609940659214,0.3452497928358661,0.3323892130982121
0.36669911394232696,0.3247960680966935,0.30850481796097945
0.3703825546158238,0.3240329565231682,0.3055844888610078
0.32897745195838113,0.33896438167406895,0.33205816636755
0.3311978685867121,0.3355073045567284,0.33329482685655953
0.35638988878402256,0.3381538896591872,0.3054562215567901
0.35337343451208547,0.3286390509197182,0.3179875145681963
0.362931498596876,0.3252907332472709,0.3117777681558531
0.32685713534031124,0.3462058977878463,0.3269369668718423
0.34338351323857175,0.32899267375526886,0.3276238130061593
0.3116849753935757,0.34998165660976716,0.33833336799665703
0.3391762799104233,0.33104459087762783,0.3297791292119488
0.3596410754510402,0.3349656776691152,0.30539324687984487
0.33239988052384417,0.3455244095023535,0.3220757099738023
0.3646571878833683,0.32484080002942206,0.3105020120872096
0.34184737198510196,0.34560854643916267,0.3125440815757353
0.3531878029595746,0.32835196001159206,0.3184602370288329
0.32523306236815874,0.3416817314390661,0.3330852061927753
0.3199413903117833,0.3451986551018449,0.3348599545863716
0.33799213346276613,0.3382141886426302,0.32379367789460317
0.3489030434099666,0.33798852175942967,0.3131084348306039
0.32792132670278706,0.340998705156862,0.33107996814035107
0.35170001474700435,0.32740881049013243,0.32089117476286255
0.35938408278256107,0.326048550834832,0.31456736638260696
0.33530662804089784,0.33549496279347363,0.329198409165628
0.36156877776494123,0.32520567576850856,0.31322554646655026
0.34490744137265816,0.3366385925549372,0.3184539660724047
0.3282361355371127,0.3457130315699998,0.3260508328928873
0.35425137873037515,0.3349761444939605,0.31077247677566405
0.3561508262896708,0.32605747913621014,0.3177916945741189
0.3627510175039548,0.3246464108385502,0.3126025716574949
0.3597832776200826,0.32549949091052577,0.3147172314693917
