0.5175,0.2125,0.27,0.003424657534246575
0.5175,0.215,0.2675,0.003424657534246575
0.52,0.2125,0.2675,0.003424657534246575
0.52,0.225,0.255,0.003424657534246575
0.52,0.2275,0.2525,0.003424657534246575
0.5225,0.1975,0.28,0.003424657534246575
0.5225,0.2075,0.27,0.003424657534246575
0.5225,0.21,0.2675,0.003424657534246575
0.5225,0.2125,0.265,0.003424657534246575
0.5225,0.215,0.2625,0.003424657534246575
0.5225,0.225,0.2525,0.003424657534246575
0.5225,0.23,0.2475,0.003424657534246575
0.5225,0.24,0.2375,0.003424657534246575
0.5225,0.2425,0.235,0.003424657534246575
0.5225,0.2475,0.23,0.00684931506849315
0.5225,0.25,0.2275,0.00684931506849315
0.525,0.1925,0.2825,0.003424657534246575
0.525,0.195,0.28,0.003424657534246575
0.525,0.1975,0.2775,0.003424657534246575
0.525,0.205,0.27,0.003424657534246575
0.525,0.2075,0.2675,0.00684931506849315
0.525,0.21,0.265,0.010273972602739725
0.525,0.2125,0.2625,0.010273972602739725
0.525,0.2175,0.2575,0.003424657534246575
0.525,0.2275,0.2475,0.010273972602739725
0.525,0.23,0.245,0.00684931506849315
0.525,0.2325,0.2425,0.003424657534246575
0.525,0.235,0.24,0.003424657534246575
0.525,0.24,0.235,0.003424657534246575
0.525,0.2475,0.2275,0.00684931506849315
0.525,0.255,0.22,0.003424657534246575
0.525,0.26,0.215,0.00684931506849315
0.525,0.2625,0.2125,0.00684931506849315
0.525,0.27,0.205,0.00684931506849315
0.525,0.2725,0.2025,0.00684931506849315
0.5275,0.1875,0.285,0.003424657534246575
0.5275,0.19,0.2825,0.00684931506849315
0.5275,0.1925,0.28,0.003424657534246575
0.5275,0.195,0.2775,0.00684931506849315
0.5275,0.1975,0.275,0.00684931506849315
0.5275,0.2025,0.27,0.003424657534246575
0.5275,0.205,0.2675,0.003424657534246575
0.5275,0.2075,0.265,0.00684931506849315
0.5275,0.21,0.2625,0.017123287671232876
0.5275,0.2125,0.26,0.010273972602739725
0.5275,0.215,0.2575,0.010273972602739725
0.5275,0.2175,0.255,0.0136986301369863
0.5275,0.22,0.2525,0.017123287671232876
0.5275,0.2225,0.25,0.003424657534246575
0.5275,0.225,0.2475,0.010273972602739725
0.5275,0.2275,0.245,0.0136986301369863
0.5275,0.23,0.2425,0.02054794520547945
0.5275,0.2325,0.24,0.0136986301369863
0.5275,0.235,0.2375,0.010273972602739725
0.5275,0.2375,0.235,0.02054794520547945
0.5275,0.24,0.2325,0.0136986301369863
0.5275,0.2425,0.23,0.00684931506849315
0.5275,0.25,0.2225,0.003424657534246575
0.5275,0.2525,0.22,0.00684931506849315
0.5275,0.255,0.2175,0.017123287671232876
0.5275,0.2575,0.215,0.02054794520547945
0.5275,0.26,0.2125,0.0136986301369863
0.5275,0.2625,0.21,0.003424657534246575
0.5275,0.27,0.2025,0.003424657534246575
0.5275,0.2775,0.195,0.00684931506849315
0.5275,0.28,0.1925,0.003424657534246575
0.5275,0.2825,0.19,0.003424657534246575
0.53,0.175,0.295,0.003424657534246575
0.53,0.1775,0.2925,0.00684931506849315
0.53,0.18,0.29,0.003424657534246575
0.53,0.185,0.285,0.003424657534246575
0.53,0.1875,0.2825,0.02054794520547945
0.53,0.19,0.28,0.0136986301369863
0.53,0.1925,0.2775,0.010273972602739725
0.53,0.195,0.275,0.02054794520547945
0.53,0.1975,0.2725,0.0136986301369863
0.53,0.2,0.27,0.00684931506849315
0.53,0.2025,0.2675,0.02054794520547945
0.53,0.205,0.265,0.02054794520547945
0.53,0.2075,0.2625,0.017123287671232876
0.53,0.21,0.26,0.0273972602739726
0.53,0.2125,0.2575,0.05136986301369863
0.53,0.215,0.255,0.05136986301369863
0.53,0.2175,0.2525,0.03767123287671233
0.53,0.22,0.25,0.04452054794520548
0.53,0.2225,0.2475,0.04452054794520548
0.53,0.225,0.245,0.04452054794520548
0.53,0.2275,0.2425,0.05136986301369863
0.53,0.23,0.24,0.05136986301369863
0.53,0.2325,0.2375,0.03424657534246575
0.53,0.235,0.235,0.03424657534246575
0.53,0.2375,0.2325,0.0410958904109589
0.53,0.24,0.23,0.03424657534246575
0.53,0.2425,0.2275,0.03767123287671233
0.53,0.245,0.225,0.0136986301369863
0.53,0.2475,0.2225,0.010273972602739725
0.53,0.25,0.22,0.023972602739726026
0.53,0.2525,0.2175,0.017123287671232876
0.53,0.255,0.215,0.030821917808219176
0.53,0.2575,0.2125,0.03767123287671233
0.53,0.26,0.21,0.02054794520547945
0.53,0.2625,0.2075,0.017123287671232876
0.53,0.265,0.205,0.010273972602739725
0.53,0.2675,0.2025,0.010273972602739725
0.53,0.27,0.2,0.00684931506849315
0.53,0.2725,0.1975,0.00684931506849315
0.53,0.275,0.195,0.02054794520547945
0.53,0.2775,0.1925,0.010273972602739725
0.53,0.28,0.19,0.00684931506849315
0.53,0.285,0.185,0.003424657534246575
0.5325,0.17,0.2975,0.003424657534246575
0.5325,0.1725,0.295,0.00684931506849315
0.5325,0.175,0.2925,0.010273972602739725
0.5325,0.1775,0.29,0.017123287671232876
0.5325,0.18,0.2875,0.00684931506849315
