x,y,z
0.5320375507186186,0.19463119792321112,0.27333125135817077
0.5493266687009581,0.19923336361045652,0.25143996768858573
0.5636663812044199,0.19141558937480693,0.24491802942077345
0.5616417576640345,0.16702000344577203,0.271338238890194
0.5378851618202702,0.18171562213194908,0.2803992160477805
0.5452887310253088,0.2086300656394325,0.2460812033352588
0.5594133950225242,0.21576096059749092,0.224825644379985
0.5481486127703689,0.18056179665128336,0.2712895905783476
0.5357286250915648,0.2211006319755147,0.24317074293292068
0.5474525059515627,0.19375999891381024,0.258787495134627
0.5526207998489285,0.21848930753579462,0.2288898926152774
0.5383354461703319,0.2150244734771658,0.24664008035250223
0.5656247511352032,0.19775876258144004,0.23661648628335707
0.5699677715942899,0.2010034361816494,0.22902879222406053
0.5638655354350469,0.15982774266448344,0.27630672190046973
0.5609629865288167,0.2185152569567346,0.22052175651444883
0.5576602646865121,0.21101035889852685,0.2313293764149613
0.5617222247359096,0.2053589912376061,0.23291878402648392
0.5658511779578298,0.20831419027655662,0.22583463176561347
0.5526754580554046,0.21050961050465467,0.23681493143994106
0.5697910002709724,0.14949730268983322,0.28071169703919385
0.555064120391363,0.2047837042117726,0.24015217539686456
0.5509143652661602,0.19806163322896092,0.2510240015048788
0.5490041076356189,0.21446067419631742,0.23653521816806355
0.5363276960713503,0.21327102578260954,0.25040127814604035
0.5473920783149995,0.22390351582608753,0.22870440585891297
0.5560295170203136,0.21091127833084786,0.23305920464883895
0.5521868495113125,0.1860124748998772,0.2618006755888106
0.5510632813112603,0.18505240975599552,0.2638843089327445
0.5487056641832301,0.18248861129081886,0.26880572452595125
0.5582024530567036,0.1923297680877586,0.24946777885553767
0.5508607517827033,0.16149740936619342,0.2876418388511034
0.5461359938108008,0.16948556264355757,0.28437844354564146
0.5550187741364617,0.1966433575615366,0.24833786830200183
0.5611924379097712,0.19691997806976702,0.24188758402046207
0.5574397901955134,0.1752526993966372,0.26730751040784917
0.5491866336871973,0.20591704802491123,0.2448963182878915
0.5577539098528744,0.17955117031299545,0.26269491983413
0.5493778537816476,0.21075257704766734,0.23986956917068467
0.56430425191412,0.20168756181033828,0.2340081862755419
0.5666650613321529,0.16130779995084962,0.2720271387169977
0.5591407117443172,0.1625292358107268,0.2783300524449555
0.5580670204731082,0.18967355953093298,0.2522594199959588
0.5471872868458388,0.18414739195333044,0.2686653212008308
0.5530291127464653,0.20000355278869952,0.24696733446483546
0.5482638087238363,0.19631607103574866,0.25542012024041527
0.5464751254580089,0.17886915434771053,0.2746557201942806
0.567838106610855,0.15474689729901953,0.27741499609012543
0.5566416269478851,0.19484941744888848,0.2485089556032265
0.5599577344969533,0.16949866691343418,0.27054359858961236
0.5470056394393094,0.17281990149150012,0.28017445906919053
0.5506273412844083,0.17794198785224122,0.27143067086335027
0.5471205048348571,0.17269611142568653,0.2801833837394566
0.5602248501109954,0.17024424070278626,0.2695309091862187
0.5480652367117057,0.21457194633344245,0.23736281695485162
0.5491460325257685,0.2114003195599245,0.23945364791430665
0.5521323362588508,0.20711170994009379,0.24075595380105558
0.5592945743680987,0.15544702162554197,0.28525840400635943
0.5333838489310303,0.21555584318711918,0.25106030788185085
0.5481508365192866,0.19500020695671302,0.2568489565239999
0.5419818124966163,0.1915600397763707,0.266458147727013
0.5514101941906746,0.18247760548845332,0.26611220032087224
0.5568819963181599,0.20162523652085268,0.24149276716098747
0.5676826057428603,0.18400815867379325,0.2483092355833463
0.5405404843516218,0.2033284460046193,0.256131069643759
0.5664812830923724,0.20439010181957135,0.22912861508805638
0.5401209125364701,0.20641374808976812,0.2534653393737623
0.5480670506931455,0.17760821365957266,0.2743247356472817
0.5550056837926965,0.1746846229929434,0.2703096932143601
0.5471205504745502,0.2084891661110783,0.24439028341437158
0.5452747827001315,0.2335693428554086,0.22115587444445953
0.5367884287744832,0.19230758042283735,0.2709039908026795
0.5640431713001623,0.20779373182133332,0.22816309687850414
0.561543739261706,0.21463864961316692,0.22381761112512694
0.5449042705830233,0.19525972921250592,0.25983600020447056
0.5657875409904499,0.1984839313710409,0.23572852763850935
0.5574895600026749,0.2118031876870958,0.2307072523102292
0.5553345769587451,0.2189380869518417,0.22572733608941298
0.5504916548338743,0.21000413474239873,0.23950421042372672
0.5504228871894159,0.20740868347904934,0.24216842933153476
0.5528324573088531,0.19645045155114657,0.2507170911400003
0.5502366749902693,0.17166926820740935,0.2780940568023215
0.5309411450597589,0.2096045691856342,0.2594542857546069
0.5272725614156794,0.2302632375300066,0.24246420105431365
0.5598055568503623,0.16536152123355313,0.2748329219160849
0.5652367234294796,0.15074632844471042,0.28401694812581
0.5490630719295141,0.21763438000460392,0.23330254806588208
0.549373771185866,0.20450382664318162,0.246122402170952
0.5453304247339555,0.22115830269489514,0.23351127257114934
0.5531869695540605,0.16976792679409192,0.2770451036518476
0.5614584476615958,0.1805669876696497,0.2579745646687546
0.5485482812637646,0.1990591770448749,0.2523925416913607
0.5426009170991632,0.17430466763211538,0.2830944152687213
0.5336570307968098,0.18879352495608873,0.2775494442471016
0.551976772469775,0.21529903249653712,0.23272419503368816
0.5370575275710521,0.2069186805628326,0.25602379186611507
0.5425815590475411,0.20706262360024055,0.25035581735221796
0.5676313703185555,0.20621759213819463,0.22615103754324994
0.547266536034643,0.20999197871990544,0.24274148524545153
0.5531100969406532,0.19045908116660246,0.2564308218927443
0.5397789178578397,0.21428483955063407,0.24593624259152608
