x,y,z
0.39686644802865284,0.31172611783810605,0.2914074341332413
0.3714647572900748,0.30870595964449643,0.3198292830654288
0.384307265800775,0.3067610993663669,0.308931634832858
0.3897957192761118,0.3064053502883085,0.3037989304355796
0.37537797227463215,0.32117427475066285,0.3034477529747047
0.3564983692752862,0.3154996460827353,0.3280019846419784
0.404986875029913,0.30964154556756124,0.2853715794025259
0.37721998057296857,0.30713884618081433,0.3156411732462169
0.37118625864880417,0.3098005879957643,0.31901315335543146
0.37003454992371987,0.31023017664863084,0.3197352734276495
0.3711789706050223,0.3292994829183593,0.2995215464766186
0.3544931963148317,0.3168186885481983,0.32868811513697005
0.39346746882259,0.31296989703821687,0.29356263413919315
0.4128895487793111,0.31572669890527905,0.27138375231540973
0.38957485406060555,0.31508498650279193,0.2953401594366024
0.39250095361796467,0.3064331779907774,0.3010658683912578
0.39189208781101925,0.306666796894592,0.3014411152943886
0.3863936023204728,0.30529532268332105,0.30831107499620597
0.35837990259740526,0.314460201130954,0.3271598962716405
0.3808218113529068,0.30959408134485505,0.3095841073022382
0.36723866933762805,0.31114308690600967,0.32161824375636217
0.3731164332919828,0.310739190230917,0.31614437647710036
0.38670101251378974,0.31214536223176154,0.30115362525444866
0.39802188843213293,0.31020421706738077,0.29177389450048663
0.37855260615053377,0.3135987934465603,0.3078486004029063
0.3616047152027506,0.31232577420011975,0.32606951059713013
0.35618612967490987,0.31543885464658705,0.32837501567850313
0.3722161597690093,0.307388104908662,0.3203957353223285
0.3825959537191591,0.3099429333415704,0.30746111293927064
0.40553320602329135,0.3083687126560363,0.28609808132067266
0.3814414031768674,0.30439609369589005,0.31416250312724264
0.36827767553985935,0.323990417460918,0.3077319069992225
0.3893128978986157,0.31262557243479605,0.29806152966658833
0.380351836700765,0.3160502805773371,0.30359788272189786
0.4081473173735624,0.3066582705366684,0.2851944120897692
0.3787936840166871,0.3111060097135017,0.31010030626981133
0.38194489575159973,0.3060014145485719,0.31205368969982844
0.41068436323202673,0.312094803783332,0.2772208329846412
0.39697077022553884,0.3212574316677632,0.281771798106698
0.35454293803453774,0.31896467870322043,0.32649238326224195
0.37175803814431657,0.3126936608333889,0.3155483010222945
0.37265281097060887,0.31056527640387244,0.316781912625519
0.38254595218327586,0.3117003882743167,0.3057536595424076
0.3754075613984223,0.31058836701423487,0.314004071587343
0.37414463262835923,0.30832508345665105,0.31753028391499016
0.38657167518207936,0.31360838440012256,0.29981994041779786
0.3905416326863451,0.3060707233321664,0.3033876439814886
0.39195870083093287,0.3086136566134433,0.2994276425556237
0.37844679289356015,0.3056461766709715,0.3159070304354682
0.3836780118882383,0.31944947631193643,0.29687251179982527
0.4085405467250645,0.31022704916692423,0.28123240410801154
0.39541369643356783,0.31306098807873056,0.2915253154877015
0.4089824065465033,0.3114656137757415,0.2795519796777552
0.379771563469964,0.30914679147916335,0.3110816450508726
0.3864995042716625,0.3102207947751085,0.3032797009532292
0.3796706283711183,0.3104933183746639,0.3098360532542177
0.39233010369359567,0.3136368954140629,0.29403300089234163
0.40487011837429454,0.30682579992414855,0.28830408170155697
0.38039207883756554,0.3078822858738909,0.3117256352885438
0.40869995126243375,0.3265225341027952,0.26477751463477106
0.3668329711114489,0.31069221347274845,0.32247481541580236
0.3657969830677344,0.312302317012525,0.3219006999197408
0.3689376695151379,0.3091181329285047,0.3219441975563574
0.36773143283318,0.32050470599155706,0.3117638611752631
0.38870771824908085,0.3068808619324399,0.30441141981847925
0.3935690527473559,0.3128911564660383,0.2935397907866056
0.3756830809447235,0.3066875966901741,0.3176293223651021
0.3780630539115679,0.3106098346020608,0.31132711148637143
0.3790778076124579,0.3121204944101196,0.3088016979774226
0.39494254859871536,0.31155663428717845,0.29350081711410614
0.38271049747286584,0.3094233441677213,0.307866158359413
0.37703260605071925,0.30967256370698953,0.3132948302422912
0.35359837162484925,0.318817183183726,0.32758444519142477
0.37899598219159447,0.3057515017667001,0.3152525160417055
0.3913423330205012,0.3058605005188581,0.30279716646064075
0.3766390061108445,0.30734266728484927,0.3160183266043062
0.36608520468693423,0.31042931349229697,0.32348548182076875
0.3790420367539219,0.31210639785364197,0.3088515653924362
0.3911949628712317,0.3061700989596108,0.3026349381691573
0.37746971865465984,0.3081751913522683,0.3143550899930722
0.3878607914033325,0.3114372534202202,0.3007019551764473
0.39022398683526033,0.30715998414162493,0.3026160290231149
0.3655435615374006,0.3119374705626307,0.3225189678999688
0.3877348655634379,0.31103467151180414,0.3012304629247581
0.35838585727390393,0.3141593522680209,0.32745479045807524
0.3848692145002734,0.31760744357965653,0.29752334192007013
0.3821261811048135,0.3185522967465247,0.29932152214866165
0.3893091864914815,0.31208590253602153,0.2986049109724969
0.39932726437199656,0.31040728967417913,0.29026544595382414
0.37849261261098943,0.3128939461546192,0.3086134412343917
0.39101067938706935,0.3138266482565547,0.29516267235637594
0.3956220434487662,0.3066491397494202,0.2977288168018136
0.3881516768364116,0.31837792046759483,0.29347040269599367
0.39356367763171185,0.3116141273310474,0.29482219503724094
0.3834017584299312,0.30899598977405407,0.3076022517960151
0.3625087606277206,0.31188705642619785,0.32560418294608173
0.3963626322255913,0.3117995066022666,0.2918378611721419
0.37621595421633175,0.3209383807205148,0.30284566506315336
0.40581417888292726,0.31046172273089956,0.28372409838617324
0.3934692236941787,0.3074881527635875,0.2990426235422341
0.40687070416543525,0.3071664822527953,0.2859628135817697
0.40771080525680664,0.30954395899723114,0.2827452357459621
0.35646280363353183,0.3195748332776191,0.32396236308884896
0.38327977311875067,0.30544952044420004,0.31127070643704946
0.38123932709965,0.31217220420019326,0.30658846870015644
0.3866047183697348,0.31299386262811635,0.30040141900214873
0.39077817057233394,0.3136771488874491,0.2955446805402172
0.40231053069834205,0.3062904594913899,0.2913990098102681
0.3807346969740841,0.31120033137806447,0.30806497164785135
0.38103417874028067,0.3069634045816686,0.31200241667805095
0.4061443974091825,0.3113958124543428,0.2824597901364745
0.4084475552394972,0.31053021508408024,0.28102222967642254
0.35361160054233803,0.319490080332307,0.326898319125355
0.38683607466160636,0.3119101830146738,0.3012537423237198
0.39426283239071114,0.30883314916188764,0.29690401844740105
0.40875570102641295,0.3137141308027065,0.2775301681708807
0.38710338371921094,0.3181878226276178,0.29470879365317115
0.3942983950880652,0.3103454700933407,0.29535613481859413
0.39485364465009704,0.3162331786612018,0.2889131766887011
0.39929258209172175,0.30635507827031594,0.29435233963796253
